,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
22,473,Ekpe Udoh,UTA,31,51,35,16,6.3,2.3,1.0,1.4,69.4,0.0,0.0,0.0,0.4,0.6,63.3,0.5,1.2,1.8,0.5,0.3,0.2,0.6,0.7,7.4,1,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,474,Jose Calderon,DET,37,49,22,27,12.9,2.3,0.9,2.4,37.5,0.3,1.2,24.6,0.2,0.2,81.8,0.2,1.0,1.2,2.3,0.7,0.3,0.1,1.3,7.7,0,0,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
24,475,Guerschon Yabusele,BOS,23,41,27,14,6.1,2.3,0.9,1.9,45.5,0.2,0.7,32.1,0.4,0.5,68.2,0.6,0.7,1.3,0.4,0.4,0.2,0.2,0.8,5.1,0,0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
25,476,Amile Jefferson,ORL,25,12,9,3,5.7,2.3,0.8,1.3,62.5,0.0,0.0,0.0,0.6,0.7,87.5,0.5,1.3,1.8,0.3,0.1,0.3,0.3,0.7,6.1,0,0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
26,476,Nick Young,DEN,33,4,3,1,9.3,2.3,0.8,2.3,33.3,0.8,2.0,37.5,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.5,0.0,0.3,1.0,3.6,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
27,478,Julian Washburn,MEM,27,18,7,11,14.1,2.2,0.9,2.7,33.3,0.3,1.3,20.8,0.2,0.2,75.0,0.4,1.8,2.3,0.8,0.4,0.7,0.1,0.9,8.2,0,0,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
28,479,Jared Terrell,MIN,24,14,4,10,7.9,2.2,0.9,2.8,30.8,0.3,1.2,23.5,0.2,0.4,50.0,0.1,0.4,0.4,0.9,0.7,0.2,0.1,1.1,4.4,0,0,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,480,Lorenzo Brown,TOR,28,26,20,6,8.2,2.1,0.9,2.7,32.4,0.2,1.1,21.4,0.1,0.1,100.0,0.2,1.0,1.2,1.1,0.6,0.5,0.2,0.8,6.5,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
30,481,Dzanan Musa,BKN,19,9,4,5,4.4,2.1,1.0,2.4,40.9,0.1,1.1,10.0,0.0,0.2,0.0,0.1,0.4,0.6,0.2,0.4,0.2,0.0,0.1,3.3,0,0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
31,482,Caleb Swanigan,SAC,21,21,10,11,8.5,2.0,0.9,2.5,34.0,0.0,0.3,14.3,0.3,0.4,66.7,0.8,2.2,3.0,0.5,0.9,0.3,0.0,1.3,6.6,1,0,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
32,483,DJ Stephens,MEM,28,1,0,1,6.7,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33,483,Donatas Motiejunas,SAS,28,3,3,0,4.3,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.3,1.0,0.3,1.0,0.0,0.3,2.0,3.7,0,0,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
34,483,Joe Chealey,CHA,23,1,0,1,7.8,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.5,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35,483,Kalin Lucas,DET,29,1,0,1,5.6,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,7.1,0,0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36,483,Zhou Qi,HOU,23,1,0,1,1.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
37,488,Isaiah Hartenstein,HOU,20,28,15,13,7.9,1.9,0.7,1.5,48.8,0.1,0.2,33.3,0.4,0.5,78.6,0.8,0.9,1.7,0.5,0.5,0.3,0.4,2.0,6.3,0,0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
38,489,Wade Baldwin IV,POR,23,16,10,6,5.9,1.9,0.6,2.1,30.3,0.1,0.6,22.2,0.5,0.7,72.7,0.1,0.8,0.9,0.8,0.9,0.1,0.1,0.7,3.8,0,0,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
39,490,Quincy Pondexter,SAS,31,53,29,24,5.5,1.8,0.5,1.1,50.0,0.1,0.3,33.3,0.6,0.8,81.0,0.2,0.7,0.9,0.5,0.2,0.2,0.0,0.5,4.0,0,0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
40,491,Haywood Highsmith,PHI,22,5,2,3,8.0,1.8,0.8,2.0,40.0,0.2,1.0,20.0,0.0,0.4,0.0,0.0,1.0,1.0,0.4,0.2,0.2,0.0,0.2,4.0,0,0,-4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
41,492,Drew Eubanks,SAS,22,23,13,10,4.9,1.8,0.7,1.1,57.7,0.0,0.0,0.0,0.5,0.6,84.6,0.3,1.2,1.5,0.3,0.3,0.1,0.2,0.5,4.6,0,0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
42,493,Chimezie Metu,SAS,22,29,14,15,5.0,1.8,0.7,2.0,32.8,0.0,0.1,0.0,0.4,0.6,76.5,0.3,0.9,1.2,0.4,0.5,0.2,0.1,0.5,4.2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,494,Quincy Acy,PHX,28,10,2,8,12.3,1.7,0.4,1.8,22.2,0.2,1.5,13.3,0.7,1.0,70.0,0.3,2.2,2.5,0.8,0.4,0.1,0.4,2.4,7.0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
44,495,Deng Adel,CLE,22,19,4,15,10.2,1.7,0.6,1.9,30.6,0.3,1.2,26.1,0.2,0.2,100.0,0.2,0.8,1.0,0.3,0.3,0.1,0.2,0.7,3.8,0,0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
45,496,Justin Patton,PHI,21,3,2,1,6.9,1.7,0.7,2.3,28.6,0.0,0.7,0.0,0.3,0.7,50.0,0.7,1.3,2.0,1.0,0.0,0.7,0.0,1.7,7.6,0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,496,Trevon Duval,HOU,20,3,2,1,1.9,1.7,0.7,1.0,66.7,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,3.1,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
47,498,Thomas Welsh,DEN,23,11,8,3,3.3,1.6,0.6,1.2,53.8,0.3,0.6,42.9,0.1,0.2,50.0,0.0,0.4,0.4,0.5,0.1,0.0,0.0,0.3,2.7,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
48,499,Angel Delgado,LAC,24,2,0,2,7.4,1.5,0.5,2.5,20.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,1.0,2.0,0.0,0.0,0.5,0.0,1.0,5.4,0,0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
49,499,Melvin Frazier Jr.,ORL,22,10,8,2,4.4,1.5,0.7,2.1,33.3,0.0,0.6,0.0,0.1,0.4,25.0,0.3,0.2,0.5,0.1,0.1,0.1,0.0,0.6,2.5,0,0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
