,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
10,361,Marcin Gortat,LAC,35,47,25,22,16.0,5.0,2.1,4.0,53.2,0.0,0.0,0.0,0.7,1.0,72.9,1.4,4.1,5.6,1.4,1.1,0.1,0.5,2.0,14.5,1,0,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,362,Damion Lee,GSW,26,32,18,14,11.7,4.9,1.8,4.0,44.1,0.8,2.1,39.7,0.6,0.7,86.4,0.3,1.8,2.0,0.4,0.3,0.4,0.0,0.9,8.8,0,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
12,363,Nerlens Noel,OKC,25,77,48,29,13.7,4.9,2.1,3.6,58.7,0.0,0.0,0.0,0.7,1.0,68.4,1.6,2.6,4.2,0.6,0.6,0.9,1.2,2.2,16.5,2,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13,364,Bonzie Colson,MIL,23,8,6,2,12.3,4.9,1.6,4.9,33.3,0.6,2.6,23.8,1.0,1.1,88.9,1.0,2.8,3.8,0.4,0.4,0.6,0.1,0.4,11.8,2,0,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
14,365,Corey Brewer,SAC,33,31,13,18,15.9,4.9,1.7,4.0,43.1,0.5,1.4,31.8,1.0,1.4,72.1,0.8,1.6,2.5,1.3,0.6,1.0,0.2,2.0,12.9,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,366,Jared Dudley,BKN,33,59,28,31,20.7,4.9,1.7,4.1,42.3,0.9,2.6,35.1,0.5,0.8,69.6,0.6,2.1,2.6,1.4,0.7,0.6,0.3,2.2,12.0,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
16,367,Donte DiVincenzo,MIL,22,27,20,7,15.2,4.9,1.9,4.6,40.3,0.8,3.1,26.5,0.3,0.4,75.0,0.6,1.8,2.4,1.1,0.7,0.5,0.2,1.4,10.9,0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17,368,Moritz Wagner,LAL,21,43,15,28,10.4,4.8,1.7,4.0,41.5,0.5,1.8,28.6,1.0,1.2,81.1,0.4,1.6,2.0,0.6,0.9,0.3,0.3,1.3,8.8,0,0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
18,369,Khem Birch,ORL,26,50,26,24,12.9,4.8,1.8,3.0,60.3,0.0,0.0,0.0,1.2,1.7,69.9,1.6,2.2,3.8,0.8,0.4,0.4,0.6,1.4,12.9,1,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
19,370,Michael Carter-Williams,ORL,27,28,17,11,13.3,4.8,1.6,4.4,37.4,0.4,1.4,26.3,1.1,1.9,60.4,0.7,1.8,2.5,2.5,0.7,0.7,0.5,1.7,14.6,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
20,371,Troy Brown Jr.,WAS,19,52,20,32,14.0,4.8,1.9,4.5,41.5,0.4,1.3,31.9,0.6,0.9,68.1,0.7,2.1,2.8,1.5,0.6,0.4,0.1,1.1,11.3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21,372,Devonte' Graham,CHA,24,46,18,28,14.7,4.7,1.6,4.7,34.3,0.7,2.6,28.1,0.8,1.0,76.1,0.2,1.2,1.4,2.6,0.7,0.5,0.0,1.0,11.3,0,0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
22,373,Jonah Bolden,PHI,23,44,24,20,14.5,4.7,1.8,3.7,49.4,0.8,2.2,35.4,0.3,0.6,48.1,1.1,2.7,3.8,0.9,0.8,0.4,0.9,2.3,13.6,1,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
23,374,Alfonzo McKinnie,GSW,26,72,53,19,13.9,4.7,1.9,3.8,48.7,0.6,1.6,35.6,0.4,0.7,56.3,1.1,2.3,3.4,0.4,0.4,0.3,0.2,1.9,10.4,1,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
24,375,John Jenkins,NYK,28,26,8,18,12.8,4.7,1.6,4.0,40.0,0.8,2.2,37.9,0.6,0.7,83.3,0.2,1.2,1.4,0.8,0.3,0.0,0.1,0.4,7.5,0,0,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
25,376,Johnathan Motley,LAC,23,22,12,10,7.1,4.6,1.8,3.3,53.4,0.0,0.1,0.0,1.1,1.8,60.0,0.8,1.5,2.3,0.5,0.7,0.2,0.1,1.2,8.5,0,0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
26,377,Timothe Luwawu-Cabarrot,CHI,23,50,25,25,13.4,4.6,1.6,4.4,37.6,0.7,2.3,31.0,0.6,0.8,75.6,0.2,1.7,1.9,0.5,0.4,0.4,0.2,1.5,8.9,1,0,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
27,378,Jemerrio Jones,LAL,24,6,3,3,23.9,4.5,2.0,5.5,36.4,0.3,1.7,20.0,0.2,0.3,50.0,2.7,5.5,8.2,2.2,0.8,1.2,0.8,1.7,22.7,1,0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
28,378,Theo Pinson,BKN,23,18,7,11,11.7,4.5,1.4,4.1,34.2,0.7,2.6,26.1,1.1,1.2,86.4,0.2,1.8,2.0,1.2,1.0,0.3,0.0,0.8,8.7,0,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
29,380,Lance Thomas,NYK,30,46,7,39,17.0,4.5,1.7,4.3,39.6,0.5,1.7,27.8,0.6,0.8,75.0,0.5,2.1,2.5,0.6,0.5,0.4,0.2,1.8,9.4,0,0,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
30,381,Miles Plumlee,ATL,30,18,1,17,9.6,4.4,1.8,2.7,66.7,0.0,0.0,0.0,0.9,1.7,53.3,0.9,1.3,2.2,0.9,0.6,0.3,0.2,0.8,9.6,0,0,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
31,382,Jevon Carter,MEM,23,39,9,30,14.8,4.4,1.4,4.7,30.3,0.9,2.6,33.3,0.7,0.8,81.3,0.4,1.3,1.7,1.8,0.8,0.7,0.3,1.4,11.1,0,0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
32,383,Bismack Biyombo,CHA,26,54,24,30,14.5,4.4,1.6,2.9,57.1,0.0,0.0,0.0,1.1,1.7,63.7,1.5,3.1,4.6,0.6,0.6,0.2,0.8,1.9,13.0,3,0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
33,384,Shake Milton,PHI,22,20,10,10,13.4,4.4,1.7,4.4,39.1,0.7,2.2,31.8,0.3,0.4,71.4,0.5,1.3,1.8,0.9,0.3,0.4,0.4,1.5,9.9,0,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
34,385,Solomon Hill,NOP,28,44,14,30,20.0,4.3,1.5,4.0,38.2,0.7,2.3,31.7,0.5,0.7,71.9,0.8,2.3,3.0,1.3,0.7,0.5,0.2,1.8,11.4,0,0,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
35,386,Bruce Brown,DET,22,74,35,39,19.6,4.3,1.7,4.2,39.8,0.3,1.3,25.8,0.6,0.8,75.0,0.6,1.9,2.5,1.2,0.6,0.5,0.5,2.4,11.6,0,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
36,387,Raymond Felton,OKC,34,33,19,14,11.5,4.3,1.7,4.1,40.7,0.6,1.8,32.8,0.4,0.4,92.3,0.1,0.9,1.0,1.6,0.4,0.3,0.2,0.9,8.9,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
37,388,Marquese Chriss,CLE,21,43,17,26,11.6,4.2,1.6,4.2,37.2,0.4,1.7,22.2,0.7,1.0,71.1,0.9,2.4,3.3,0.5,0.8,0.4,0.3,1.9,10.1,1,0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38,389,Jaron Blossomgame,CLE,25,27,4,23,16.3,4.2,1.7,3.9,44.3,0.4,1.4,25.6,0.4,0.5,76.9,1.0,2.7,3.6,0.5,0.4,0.3,0.3,0.7,10.6,1,0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
39,390,Glenn Robinson III,DET,25,47,24,23,13.0,4.2,1.6,3.7,42.0,0.4,1.3,29.0,0.7,0.9,80.0,0.4,1.1,1.5,0.4,0.4,0.3,0.2,1.0,7.7,0,0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
40,391,Mitchell Creek,MIN,26,5,1,4,9.4,4.2,1.6,3.2,50.0,0.0,0.4,0.0,1.0,1.4,71.4,1.2,1.2,2.4,1.2,0.2,0.4,0.0,0.6,9.9,0,0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
41,392,Marcus Derrickson,GSW,23,11,9,2,6.1,4.2,1.5,3.0,48.5,0.9,1.8,50.0,0.4,0.5,80.0,0.7,0.5,1.2,0.1,0.3,0.0,0.1,0.8,5.7,0,0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
42,393,Jerian Grant,ORL,26,60,28,32,15.6,4.2,1.5,3.7,41.8,0.7,1.8,36.4,0.4,0.7,65.0,0.3,1.3,1.6,2.6,0.9,0.7,0.1,1.3,11.7,0,0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
43,394,Ian Mahinmi,WAS,32,34,12,22,14.6,4.1,1.4,3.1,45.2,0.1,0.5,18.8,1.2,1.8,68.9,1.4,2.4,3.8,0.7,0.6,0.7,0.5,2.5,12.7,1,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,395,Shaun Livingston,GSW,33,64,45,19,15.1,4.0,1.7,3.3,51.9,0.0,0.0,0.0,0.6,0.8,78.4,0.7,1.2,1.8,1.8,0.6,0.5,0.4,1.2,11.0,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
45,396,Courtney Lee,DAL,33,34,6,28,12.6,4.0,1.6,3.8,41.1,0.5,1.6,29.1,0.4,0.6,66.7,0.3,1.3,1.6,1.1,0.4,0.6,0.1,0.9,9.2,0,0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
46,396,Cristiano Felicio,CHI,26,60,16,44,12.4,4.0,1.6,3.0,53.1,0.0,0.1,0.0,0.8,1.2,68.5,1.3,2.3,3.6,0.6,0.6,0.2,0.1,1.2,9.6,0,0,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
47,396,Deyonta Davis,ATL,22,9,3,6,13.2,4.0,1.7,2.4,68.2,0.0,0.1,0.0,0.7,1.1,60.0,1.1,2.9,4.0,0.6,0.3,0.3,0.6,1.3,12.0,0,0,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
48,396,Dusty Hannahs,MEM,25,2,0,2,13.0,4.0,1.5,6.0,25.0,0.0,2.5,0.0,1.0,1.0,100.0,0.0,0.5,0.5,2.5,0.5,0.5,0.0,0.5,9.4,0,0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,396,Isaiah Hicks,NYK,24,3,1,2,10.8,4.0,1.3,2.7,50.0,0.0,0.0,0.0,1.3,1.7,80.0,0.7,1.7,2.3,0.7,0.3,0.3,1.0,1.7,11.5,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
