,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,GP RANK,W RANK,L RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,PF RANK,FP RANK,DD2 RANK,TD3 RANK,+/- RANK
11,509,Yante Maten,MIA,22,2,1,1,6.5,1.0,0.5,2.0,25.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.5,0.0,0.0,4.3,0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12,513,Sindarius Thornwell,LAC,24,64,37,27,4.9,1.0,0.3,0.8,34.7,0.0,0.2,20.0,0.4,0.5,73.5,0.1,0.6,0.7,0.3,0.3,0.2,0.1,0.6,2.9,0,0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
13,514,Ron Baker,WAS,26,15,4,11,10.1,0.9,0.3,1.3,20.0,0.1,0.9,7.7,0.3,0.4,83.3,0.1,0.7,0.7,1.0,0.3,0.4,0.1,1.2,4.4,0,0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
14,515,Alize Johnson,IND,22,14,9,5,4.6,0.9,0.3,1.1,25.0,0.1,0.1,50.0,0.3,0.6,50.0,0.3,1.1,1.4,0.1,0.0,0.1,0.2,0.5,3.5,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,516,Tyler Lydon,DEN,23,25,20,5,3.7,0.9,0.4,0.7,50.0,0.2,0.4,40.0,0.0,0.1,33.3,0.3,0.4,0.7,0.2,0.2,0.1,0.0,0.4,2.2,0,0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
16,517,Isaac Bonga,LAL,19,22,7,15,5.5,0.9,0.2,1.5,15.2,0.0,0.4,0.0,0.4,0.7,60.0,0.4,0.7,1.1,0.7,0.3,0.4,0.2,0.4,4.8,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
17,518,Chris Chiozza,HOU,23,7,6,1,4.6,0.9,0.3,1.1,25.0,0.3,0.7,40.0,0.0,0.0,0.0,0.1,0.4,0.6,0.6,0.1,0.1,0.1,0.3,3.1,0,0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
18,519,Tyler Cavanaugh,UTA,25,11,7,4,3.6,0.8,0.3,0.9,30.0,0.1,0.5,20.0,0.2,0.2,100.0,0.3,0.5,0.7,0.1,0.1,0.0,0.0,0.3,1.7,0,0,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
19,520,Jawun Evans,OKC,22,8,4,4,8.0,0.8,0.4,1.8,21.4,0.0,0.4,0.0,0.0,0.0,0.0,0.1,1.4,1.5,1.3,0.8,0.4,0.0,1.0,4.8,0,0,-6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
20,521,Andre Ingram,LAL,33,4,1,3,3.7,0.0,0.0,1.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.3,0.3,0.0,0.0,1.1,0,0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,521,Donte Grantham,OKC,24,3,2,1,0.8,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
22,521,George King,PHX,25,1,0,1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,521,Ike Anigbogu,IND,20,3,2,1,2.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.3,0.0,0.3,0.0,2.4,0,0,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
24,521,John Holland,CLE,30,1,0,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25,521,Kobi Simmons,CLE,21,1,0,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,521,Okaro White,WAS,26,3,2,1,2.1,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27,521,Tyler Davis,OKC,21,1,1,0,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,521,Tyler Ulis,CHI,23,1,0,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29,521,Zach Lofton,DET,26,1,1,0,3.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
